COMM_ID,COMM_NAME,SHAPE_YEAR,X,Y,Lat,Long,PROV_CODE_1,PROV_NAMT,AMP_CODE_1,AMP_NAMT,TAM_CODE_1,TAM_NAMT
100535,พัฒนาใหม่ (บางส่วน),2562,669167.6509,1516883.166,13.716161,100.564426,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100536,พัฒนาอาเซีย (บางส่วน),2562,668134.9073,1516478.467,13.712563,100.554854,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100537,ภูมิจิตร (บางส่วน),2562,672011.7028,1516318.015,13.710885,100.590686,10,กรุงเทพมหานคร,33,คลองเตย,03,พระโขนง
100538,ร่มเกล้า (บางส่วน),2562,669412.2724,1516302.729,13.7109,100.566653,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100539,ร่วมใจสามัคคี (บางส่วน),2562,670163.7033,1516633.902,13.713849,100.57362,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100540,ริมคลองไผ่สิงห์โต,2562,668736.8785,1517354.106,13.720443,100.560471,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100541,ริมคลองพระโขนง,2562,671945.2952,1515865.884,13.706802,100.590044,10,กรุงเทพมหานคร,33,คลองเตย,03,พระโขนง
100542,ริมคลองวัดสะพาน,2562,671263.6745,1515631.026,13.704719,100.583728,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100543,ริมคลองสามัคคี,2562,669588.703,1516844.887,13.71579,100.568316,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100544,ริมทางรถไฟสายท่าเรือ (บางส่วน),2562,668033.2373,1517178.433,13.718896,100.553955,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100546,โรงหมู (บางส่วน),2562,671174.5616,1516098.924,13.708954,100.582933,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100548,วัดคลองเตยใน 1,2562,668940.7261,1516304.841,13.710947,100.562293,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100549,วัดคลองเตยใน 2 (บางส่วน),2562,668961.2336,1516196.667,13.709968,100.562477,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100550,วัดคลองเตยใน 3,2562,668839.3122,1516437.02,13.712147,100.561364,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100552,สวนอ้อย,2562,671825.8184,1514946.001,13.698494,100.588884,10,กรุงเทพมหานคร,33,คลองเตย,03,พระโขนง
100553,หมู่บ้านพัฒนา 70 ไร่ (บางส่วน),2562,670161.494,1516161.979,13.709584,100.573571,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100554,หัวโค้ง (บางส่วน),2562,669667.3112,1516404.844,13.711808,100.569017,10,กรุงเทพมหานคร,33,คลองเตย,01,คลองเตย
100557,นภาศัพท์แยก 4 (บางส่วน),2562,670320.9669,1517369.73,13.720491,100.575118,10,กรุงเทพมหานคร,33,คลองเตย,02,คลองตัน
100563,ชวาลา (บางส่วน),2562,672544.1806,1519291.592,13.73773,100.59579,10,กรุงเทพมหานคร,39,วัฒนา,02,คลองตันเหนือ
100570,รื่นฤดี (บางส่วน),2562,667920.8706,1520381.11,13.747851,100.553107,10,กรุงเทพมหานคร,39,วัฒนา,01,คลองเตยเหนือ
100574,หลัง สน.ทองหล่อ,2562,671397.4101,1519012.212,13.735273,100.58517,10,กรุงเทพมหานคร,39,วัฒนา,02,คลองตันเหนือ
100577,คลองสะแก (บางส่วน),2562,674222.6208,1519037.269,13.73533,100.611293,10,กรุงเทพมหานคร,34,สวนหลวง,01,สวนหลวง
100579,เจริญพัฒนาถาวร (บางส่วน),2562,675474.8374,1518406.837,13.729556,100.622832,10,กรุงเทพมหานคร,34,สวนหลวง,01,สวนหลวง
100585,พร้อมใจ (บางส่วน),2562,673628.0331,1516580.979,13.713165,100.605645,10,กรุงเทพมหานคร,34,สวนหลวง,02,อ่อนนุช
100588,โมราวรรณ 1 (บางส่วน),2562,677818.0243,1516801.312,13.714902,100.644395,10,กรุงเทพมหานคร,34,สวนหลวง,01,สวนหลวง
100590,ร่วมพัฒนาบ้านป่า (บางส่วน),2562,674107.8581,1518085.153,13.726732,100.610173,10,กรุงเทพมหานคร,34,สวนหลวง,01,สวนหลวง
100591,โรงหวาย (บางส่วน),2562,673714.5835,1516203.881,13.709751,100.606422,10,กรุงเทพมหานคร,34,สวนหลวง,02,อ่อนนุช
100592,วัดใต้,2562,673352.5993,1516449.813,13.711996,100.60309,10,กรุงเทพมหานคร,34,สวนหลวง,02,อ่อนนุช
100595,แสงสันติ (บางส่วน),2562,673860.3144,1518264.048,13.728363,100.607896,10,กรุงเทพมหานคร,34,สวนหลวง,01,สวนหลวง
100598,หัวป่า (บางส่วน),2562,677268.1557,1516572.836,13.71287,100.639297,10,กรุงเทพมหานคร,34,สวนหลวง,01,สวนหลวง
100600,แหลมทองพัฒนา (บางส่วน),2562,674881.831,1518700.689,13.732248,100.617367,10,กรุงเทพมหานคร,34,สวนหลวง,01,สวนหลวง
100604,พัฒนาคลองสะแก (บางส่วน),2562,673956.5527,1519098.906,13.735904,100.608837,10,กรุงเทพมหานคร,34,สวนหลวง,01,สวนหลวง
100612,ซอยประดับสุข (บางส่วน),2562,674217.556,1514363.63,13.693088,100.610958,10,กรุงเทพมหานคร,09,พระโขนง,05,บางจาก
100616,ทุ่งสาธิต (บางส่วน),2562,676964.3889,1514172.869,13.691197,100.636339,10,กรุงเทพมหานคร,09,พระโขนง,05,บางจาก
100617,บุญกุศล (บางส่วน),2562,674969.8832,1513620.846,13.686328,100.617867,10,กรุงเทพมหานคร,09,พระโขนง,05,บางจาก
100618,พงษ์เวชอนุสรณ์ (บางส่วน),2562,673699.6393,1514243.379,13.692032,100.606163,10,กรุงเทพมหานคร,09,พระโขนง,10,พระโขนงใต้
100621,แย้มสรวล (บางส่วน),2562,675758.4856,1513201.101,13.682487,100.625131,10,กรุงเทพมหานคร,09,พระโขนง,05,บางจาก
100637,กลางนา,2562,672643.6631,1511370.493,13.666128,100.596226,10,กรุงเทพมหานคร,47,บางนา,03,บางนาใต้
100638,ข้างโรงงานธานินทร์,2562,674992.5671,1512946.244,13.68023,100.618035,10,กรุงเทพมหานคร,47,บางนา,02,บางนาเหนือ
100642,ตรงข้ามโรงงานธานินทร์,2562,674920.1582,1512643.14,13.677494,100.617347,10,กรุงเทพมหานคร,47,บางนา,02,บางนาเหนือ
100648,รุ่งเรือง (บางส่วน),2562,674459.9307,1512612.778,13.677248,100.613091,10,กรุงเทพมหานคร,47,บางนา,02,บางนาเหนือ
100650,วรรณทอง,2562,675132.0799,1511245.952,13.664853,100.61922,10,กรุงเทพมหานคร,47,บางนา,03,บางนาใต้
100651,วัดบางนานอก (บางส่วน),2562,671815.9942,1512330.699,13.674856,100.588634,10,กรุงเทพมหานคร,47,บางนา,03,บางนาใต้
100666,หมู่บ้านซอยเชลียง 1 (บางส่วน),2562,676099.2801,1512399.186,13.675218,100.628231,10,กรุงเทพมหานคร,47,บางนา,02,บางนาเหนือ
100670,เกาะมุสลิม (บางส่วน),2562,682643.954,1517434.076,13.72032,100.689051,10,กรุงเทพมหานคร,32,ประเวศ,01,ประเวศ
100672,สามัคคีธรรม (บางส่วน),2562,682399.1216,1517392.863,13.719963,100.686784,10,กรุงเทพมหานคร,32,ประเวศ,01,ประเวศ
100673,กระทุ่มเสือปลา (บางส่วน),2562,682367.0185,1517777.589,13.723442,100.686512,10,กรุงเทพมหานคร,32,ประเวศ,01,ประเวศ
100679,เทพรักษา (บางส่วน),2562,682106.7646,1517227.775,13.718489,100.684071,10,กรุงเทพมหานคร,32,ประเวศ,01,ประเวศ
100685,ริมคลองประเวศ (บางส่วน),2562,680424.2834,1517643.657,13.722353,100.668543,10,กรุงเทพมหานคร,32,ประเวศ,01,ประเวศ
